Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Expert,1,3,3,4,3,False,False,False,False,False,False,1,1,2,2,2,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Average,1,4,4,2,2,False,False,False,False,False,False,1,3,2,4,3,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,3,3,4,4,3,True,False,True,False,False,True,1,4,1,2,3,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,2,3,4,3,4,False,False,False,False,False,False,1,4,3,4,2,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,2,1,3,1,3,False,False,False,False,False,False,1,2,1,3,3,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,2,4,3,2,4,False,False,False,False,False,False,1,2,3,4,4,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,3,1,4,2,2,True,False,True,False,False,False,3,3,4,4,3,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,3,1,4,3,2,True,True,False,False,False,False,1,3,2,4,3,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Average,2,2,3,2,3,False,False,False,False,False,False,1,2,2,3,4,False,False,False,False,False,False,False
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,1,1,2,3,2,False,False,False,False,False,False,3,2,2,4,2,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Expert,1,1,4,2,3,False,False,False,False,False,False,4,2,3,3,3,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,62f0d54f-047b-4db5-b5df-7f5b986359cb,20/02/2025,Average,3,1,2,3,2,True,False,True,False,False,False,1,4,2,3,3,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Expert,3,5,5,2,4,True,False,True,False,False,False,2,2,3,5,4,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Average,5,3,3,2,2,True,True,False,False,False,False,3,4,2,4,3,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Expert,2,5,5,2,4,False,False,False,False,False,False,3,2,4,5,5,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Expert,4,3,4,2,3,False,False,True,False,False,False,2,2,3,3,4,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Expert,4,3,3,1,3,False,False,False,False,False,False,2,3,3,2,2,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Average,2,3,2,3,2,False,False,False,False,False,False,3,4,2,3,2,False,False,False,False,False,False,False
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Average,3,3,3,2,4,False,True,False,False,False,False,2,2,3,4,3,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,762bed7b-13ab-4369-8395-a16df90441a6,20/02/2025,Expert,1,4,4,1,4,False,False,False,False,False,False,2,2,3,3,4,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Novice,2,3,5,3,3,False,False,False,False,False,False,1,2,2,2,3,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Average,2,4,5,3,4,False,False,False,False,False,False,1,4,3,3,4,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Average,4,1,2,1,1,True,True,False,False,False,True,1,1,1,2,1,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Average,4,2,5,3,2,True,False,True,False,True,False,1,3,3,3,3,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Expert,1,1,4,3,4,False,False,False,False,False,False,1,2,1,2,2,False,False,False,False,False,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Expert,2,1,2,2,3,False,False,False,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Average,2,2,2,2,2,False,False,False,False,False,False,1,3,3,3,3,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Novice,4,1,2,1,1,False,False,True,False,True,True,1,1,2,3,3,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Average,4,1,1,2,1,True,True,False,False,False,False,1,2,2,3,3,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,20/02/2025,Average,5,1,2,1,1,True,False,False,False,False,False,1,1,1,2,2,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,09/03/2025,Average,2,3,3,3,4,False,False,False,False,False,False,1,3,2,3,3,False,True,True,False,True,True,True
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,09/03/2025,Novice,4,2,2,2,2,True,True,True,False,False,True,1,1,1,2,1,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,09/03/2025,Average,2,4,4,4,4,False,False,False,False,False,False,1,3,4,4,3,False,True,True,False,True,True,False
14695,Web Developers,Perform or direct Web site updates.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,09/03/2025,Average,2,3,2,2,2,False,False,False,False,False,False,1,3,4,5,4,False,True,True,False,True,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,09/03/2025,Average,3,2,2,1,1,True,True,True,False,False,False,1,3,2,2,3,False,True,False,True,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,09/03/2025,Average,4,1,3,2,2,True,True,False,False,False,False,1,2,2,2,3,False,False,True,True,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,e48336d0-ddcc-4144-98b2-06e6bedd7b51,10/03/2025,Expert,2,2,4,3,3,False,False,False,False,False,False,1,2,2,3,4,False,False,True,False,True,True,False
14695,Web Developers,Perform or direct Web site updates.,e48336d0-ddcc-4144-98b2-06e6bedd7b51,10/03/2025,Expert,3,1,3,2,2,True,True,True,False,False,True,1,1,1,2,3,False,False,False,False,True,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",e48336d0-ddcc-4144-98b2-06e6bedd7b51,10/03/2025,Average,1,1,3,3,2,False,False,False,False,False,False,1,3,3,3,4,False,True,True,True,True,True,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,e48336d0-ddcc-4144-98b2-06e6bedd7b51,10/03/2025,Average,3,1,2,2,2,True,True,True,False,False,True,1,1,1,2,2,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",9f50683c-2632-46d3-9a54-fd0a3eaa7b09,23/03/2025,Expert,4,4,4,1,5,False,True,False,False,True,True,4,2,3,3,2,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,9f50683c-2632-46d3-9a54-fd0a3eaa7b09,23/03/2025,Average,5,1,2,1,2,False,True,True,False,False,False,2,2,2,1,1,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,9f50683c-2632-46d3-9a54-fd0a3eaa7b09,23/03/2025,Expert,2,3,3,1,5,False,False,False,False,False,False,2,1,2,1,3,False,True,False,True,True,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",1b5a339a-f2aa-46cf-8f24-cd81494172b7,23/03/2025,Novice,4,1,1,1,2,True,False,True,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,1b5a339a-f2aa-46cf-8f24-cd81494172b7,23/03/2025,Novice,3,2,2,2,2,False,False,True,False,False,True,2,3,3,4,2,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",1b5a339a-f2aa-46cf-8f24-cd81494172b7,23/03/2025,Novice,3,1,2,1,2,True,True,True,False,False,False,1,3,1,3,2,False,False,False,False,False,False,False
14717,Web Developers,Establish appropriate server directory trees.,dd6060b5-0afa-4f96-9798-f718224eaec1,09/04/2025,Expert,5,1,1,1,1,True,True,True,False,False,False,1,1,1,1,2,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,dd6060b5-0afa-4f96-9798-f718224eaec1,09/04/2025,Average,4,2,3,2,1,True,True,False,True,False,True,1,4,4,4,3,False,True,True,True,True,True,True
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,efd858fd-0844-4acc-9f4f-a4fbb86e6b89,23/03/2025,Average,4,2,4,1,2,True,False,False,False,False,True,1,1,2,3,3,False,False,True,False,True,False,True
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",efd858fd-0844-4acc-9f4f-a4fbb86e6b89,23/03/2025,Average,5,1,2,1,1,True,True,False,False,False,False,1,2,1,2,2,False,False,False,False,False,False,False
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,efd858fd-0844-4acc-9f4f-a4fbb86e6b89,23/03/2025,Average,4,2,4,2,3,True,False,True,True,False,False,1,2,3,3,3,False,False,True,False,False,True,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,2244eb36-1d7e-459e-adc2-b4cbf32b95d3,24/03/2025,Expert,5,2,4,1,3,True,True,False,False,False,False,1,1,1,3,3,True,True,True,False,True,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",2244eb36-1d7e-459e-adc2-b4cbf32b95d3,24/03/2025,Expert,4,5,5,3,3,True,True,True,False,False,False,1,4,4,4,3,False,True,True,True,True,False,False
14695,Web Developers,Perform or direct Web site updates.,2244eb36-1d7e-459e-adc2-b4cbf32b95d3,24/03/2025,Expert,2,3,4,5,5,False,False,False,False,False,False,2,5,4,4,3,False,False,False,False,False,False,False
